dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
443,6,14/02/2018 10:43:21,213,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,361502.34741784,14084.5070422535,106.5,119.5010460205,191,22,213,106.5,119.5010460205,191,22,0,0.0,0.0,0,0,1,0,0,0,60,0,14084.5070422535,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50279,6,14/02/2018 10:43:21,56,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.2857142857,56.0,0.0,56,56,56,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0,0,0,40,0,35714.2857142857,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:40:30,118949831,18,21,915,12799,200,0,50.8333333333,73.0585985599,1460,0,609.4761904762,667.4883983297,115.2923033577,0.3278693183,3130258.71052632,13297490.0246461,58829947,0,118949831,6997048.88235294,19497612.0361875,58829947,41,118888053,5944402.65,18088691.7213561,58841344,0,0,0,0,0,372,432,0.1513243007,0.1765450175,0,1460,342.85,558.085259087,311459.156410256,0,0,0,1,0,0,0,0,1,351.641025641,50.8333333333,609.4761904762,0,0,0,0,0,0,18,915,21,12799,8192,127,8,20,646932.5,827063.911080939,1231755,62110,58796932.5,46689.5536549666,58829947,58763918
443,6,14/02/2018 10:40:30,119236877,22,33,1519,29947,665,0,69.0454545455,152.3818753354,1460,0,907.4848484848,669.5353856039,263.8948686991,0.4612666935,2208090.31481482,11183073.2500862,58748290,0,119236877,5677946.52380952,17627430.5249654,58748290,53,119159229,3723725.90625,14434541.8886506,58825726,0,0,0,0,0,452,672,0.1845066774,0.2767600161,0,1460,561.8928571429,666.5149163869,444242.133766234,0,0,0,1,0,0,0,0,1,572.1090909091,69.0454545455,907.4848484848,0,0,0,0,0,0,22,1519,33,29947,8192,34,8,20,886174.0,1143325.19714122,1694627,77721,58693447.0,77559.7144012277,58748290,58638604
443,6,14/02/2018 10:40:30,118679201,16,17,999,4828,254,0,62.4375,84.1767733206,1460,0,284.0,505.3034979099,49.0987464602,0.2780605171,3708725.03125,14416824.6900798,58764035,0,118679201,7911946.73333333,20605849.5916151,58764035,115,118617619,7413601.1875,20021152.8522852,58826561,0,0,0,0,0,332,352,0.1348172204,0.1432432967,0,1460,171.3823529412,374.4278070729,140196.182709447,0,0,0,1,0,0,0,0,1,176.5757575758,62.4375,284.0,0,0,0,0,0,0,16,999,17,4828,8192,292,8,20,645408.0,825083.304986836,1228830,61986,58663184.0,142624.851978889,58764035,58562333
443,6,14/02/2018 10:40:32,117460466,14,13,989,4162,356,0,70.6428571429,107.3281145638,1460,0,320.1538461538,542.1993554272,43.8530526518,0.2298645742,4517710.23076923,15922301.4812811,58764054,1,117460466,9035420.46153846,21998754.0611004,58764054,32,117398546,9783212.16666667,22820950.0461576,58826003,1,0,0,0,0,292,272,0.1191890385,0.1106755357,0,1460,183.9642857143,391.2117435697,153046.628306878,0,0,0,1,0,0,0,0,0,190.7777777778,70.6428571429,320.1538461538,0,0,0,0,0,0,14,989,13,4162,8192,188,7,20,96421.0,48735.2135729392,130882,61960,58602822.0,228016.481088539,58764054,58441590
443,6,14/02/2018 10:40:32,117415159,14,17,620,5662,187,0,44.2857142857,68.1586707294,1460,0,333.0588235294,551.20827173,53.5024612963,0.2640204235,3913838.63333333,14869160.2865682,58807060,0,117415159,9031935.30769231,22005165.9898933,58807060,148,117398757,7337422.3125,20027693.429196,58823563,0,0,0,0,0,292,352,0.11923503,0.1447853935,0,1460,196.3125,425.0875763659,180699.447580645,0,0,0,1,0,0,0,0,1,202.6451612903,44.2857142857,333.0588235294,0,0,0,0,0,0,14,620,17,5662,8192,66,6,20,85640.5,94299.0532322568,152320,18961,58613697.5,273455.869954368,58807060,58420335
443,6,14/02/2018 10:43:22,193,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,398963.730569948,15544.0414507772,96.5,106.7731239592,172,21,193,96.5,106.7731239592,172,21,0,0.0,0.0,0,0,1,0,0,0,60,0,15544.0414507772,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:43:22,436,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,176605.504587156,6880.7339449541,218.0,281.4284989122,417,19,436,218.0,281.4284989122,417,19,0,0.0,0.0,0,0,1,0,0,0,60,0,6880.7339449541,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:43:22,762,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,101049.868766404,3937.0078740158,381.0,514.7737367038,745,17,762,381.0,514.7737367038,745,17,0,0.0,0.0,0,0,1,0,0,0,60,0,3937.0078740158,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:43:22,1076,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,71561.3382899628,2788.1040892193,538.0,736.8052659964,1059,17,1076,538.0,736.8052659964,1059,17,0,0.0,0.0,0,0,1,0,0,0,60,0,2788.1040892193,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:43:22,1165,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,66094.4206008584,2575.1072961373,582.5,801.1519830844,1149,16,1165,582.5,801.1519830844,1149,16,0,0.0,0.0,0,0,1,0,0,0,60,0,2575.1072961373,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50278,6,14/02/2018 10:43:22,1,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,292,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
50295,6,14/02/2018 10:43:22,11,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.181818182,11.0,0.0,11,11,11,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0,0,0,40,0,181818.181818182,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,188,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
50277,6,14/02/2018 10:43:22,70,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.4285714286,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,40,0,28571.4285714286,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,127,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
50294,6,14/02/2018 10:43:22,1,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,66,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
