dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
53,17,14/02/2018 09:32:19,2441,1,1,41,127,41,41,41.0,0.0,127,127,127.0,0.0,68824.252355592,819.3363375666,2441.0,0.0,2441,2441,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,409.6681687833,409.6681687833,41,127,69.6666666667,49.6521231503,2465.3333333333,0,0,0,0,0,0,0,0,1,104.5,41.0,127.0,0,0,0,0,0,0,1,41,1,127,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:10:57,1247,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,313552.52606255,5613.4723336006,207.8333333333,174.4470311202,519,31,800,400.0,168.2914139224,519,281,1020,340.0,394.9696190848,785,31,0,0,0,0,72,92,2405.7738572574,3207.6984763432,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:10:57,4004,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,499.5004995005,4004.0,0.0,4004,4004,4004,4004.0,0.0,4004,4004,0,0.0,0.0,0,0,0,0,0,0,40,0,499.5004995005,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:10:57,826,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,785714.285714286,8474.5762711864,137.6666666667,92.3377856929,283,29,462,231.0,142.8355697997,332,130,543,181.0,158.8993392057,346,29,0,0,0,0,72,92,3631.9612590799,4842.6150121065,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:10:57,81,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.3580246914,81.0,0.0,81,81,81,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0,0,0,40,0,24691.3580246914,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 12:08:59,119479449,5,5,312,75,78,0,62.4,34.882660449,75,0,15.0,33.5410196625,3.2390507593,0.083696402,13275494.3333333,15720562.4507829,30018605,11611,119479449,29869862.25,320565.515642149,30030286,29389014,119414511,29853627.75,353014.505309508,30030216,29324106,1,0,0,0,100,100,0.041848201,0.041848201,0,78,42.2727272727,40.482319373,1638.8181818182,0,1,0,0,1,0,0,0,1,46.5,62.4,15.0,0,0,0,0,0,0,5,312,5,75,256,73,3,20,11647.25,28.6865241301,11681,11611,29844900.75,347196.508897939,30018605,29324106
53,17,14/02/2018 11:15:40,1853,1,1,42,182,42,42,42.0,0.0,182,182,182.0,0.0,120885.051268214,1079.3308148948,1853.0,0.0,1853,1853,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,539.6654074474,539.6654074474,42,182,88.6666666667,80.8290376865,6533.3333333333,0,0,0,0,0,0,0,0,1,133.0,42.0,182.0,0,0,0,0,0,0,1,42,1,182,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 10:45:35,29565,2,2,92,228,46,46,46.0,0.0,114,114,114.0,0.0,10823.608997125,135.2951124641,9855.0,9191.6225444695,18195,0,18195,18195.0,0.0,18195,18195,0,0.0,0.0,0,0,0,0,0,0,16,16,67.647556232,67.647556232,46,114,73.2,37.2451339104,1387.2,0,0,0,0,0,0,0,0,1,91.5,46.0,114.0,0,0,0,0,0,0,2,92,2,228,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
137,17,14/02/2018 12:01:03,1513222,3,0,150,0,50,50,50.0,0.0,0,0,0.0,0.0,99.1262352781,1.9825247056,756611.0,9394.6206948445,763254,749968,1513222,756611.0,9394.6206948445,763254,749968,0,0.0,0.0,0,0,0,0,0,0,24,0,1.9825247056,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.6666666667,50.0,0.0,0,0,0,0,0,0,3,150,0,0,-1,-1,2,8,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:10:20,54154954,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0369310627,54154954.0,0.0,54154954,54154954,54154954,54154954.0,0.0,54154954,54154954,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0369310627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:11:15,5857972,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,56.1627812492,1.3656603343,836853.142857143,2187588.89526494,5797583,37,60389,20129.6666666667,34627.4698228637,60114,99,5857833,1952611.0,3381548.60967176,5857287,244,0,0,0,0,92,92,0.6828301672,0.6828301672,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:49:26,43032,2,2,72,240,36,36,36.0,0.0,120,120,120.0,0.0,7250.4182933631,92.9540806841,14344.0,23196.1462316481,41124,524,42508,42508.0,0.0,42508,42508,41648,41648.0,0.0,41648,41648,0,0,0,0,16,16,46.4770403421,46.4770403421,36,120,69.6,46.0086948304,2116.8,0,0,0,0,0,0,0,0,1,87.0,36.0,120.0,0,0,0,0,0,0,2,72,2,240,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 10:51:22,1205,1,1,36,97,36,36,36.0,0.0,97,97,97.0,0.0,110373.443983403,1659.7510373444,1205.0,0.0,1205,1205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,829.8755186722,829.8755186722,36,97,56.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,84.5,36.0,97.0,0,0,0,0,0,0,1,36,1,97,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 12:09:37,116173949,32,76,5256,12899,1314,0,164.25,441.5181288062,1057,0,169.7236842105,271.997480316,156.2742779795,0.9296404308,1085737.8411215,1937423.03575329,4946348,0,116173949,3747546.74193548,1940352.04724888,5062346,136331,116116245,1548216.6,2198682.73963845,5011360,0,0,0,0,0,640,1520,0.2754490165,0.6541914143,0,1314,166.5596330275,328.0195463686,107596.822799864,0,0,0,0,1,0,0,0,2,168.1018518519,164.25,169.7236842105,0,0,0,0,0,0,32,5256,76,12899,5564,5565,4,20,0.0,0.0,0,0,0.0,0.0,0,0
