dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
80,6,14/02/2018 03:13:33,83,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.3855421687,83.0,0.0,83,83,83,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0,0,0,40,0,24096.3855421687,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 03:10:42,118420830,16,17,1252,5846,602,0,78.25,153.5840703545,1430,0,343.8823529412,534.5428984601,59.9387793516,0.2786671906,3700650.9375,14424004.3461079,58873578,4,118420830,7894722.0,20647691.6356674,58873578,37,118264551,7391534.4375,20071677.5058737,59029576,4,0,0,0,0,332,352,0.1351113651,0.1435558254,0,1430,208.7647058824,410.1770540709,168245.215686274,0,0,0,1,0,0,0,0,1,215.0909090909,78.25,343.8823529412,0,0,0,0,0,0,16,1252,17,5846,8192,181,8,20,448227.0,413073.39679287,740314,156140,58684124.0,267928.416245832,58873578,58494670
443,6,14/02/2018 03:13:33,190,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,405263.157894737,15789.4736842105,95.0,108.8944443027,172,18,190,95.0,108.8944443027,172,18,0,0.0,0.0,0,0,1,0,0,0,60,0,15789.4736842105,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
52256,6,14/02/2018 03:13:33,40,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,40,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0,0,0,40,0,50000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,181,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 03:13:53,244008,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.3929051507,81336.0,140707.477587369,243811,93,244008,122004.0,172392.63325328,243904,104,0,0.0,0.0,0,0,0,0,0,0,72,32,12.294678863,4.0982262877,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 03:13:18,53936567,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0370805951,53936567.0,0.0,53936567,53936567,53936567,53936567.0,0.0,53936567,53936567,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0370805951,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 03:14:12,6497684,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,50.6334256944,1.2312079196,928240.571428571,2428616.60953232,6435584,39,62100,20700.0,35494.1565754139,61685,121,6497429,2165809.66666667,3750724.26959012,6496773,306,0,0,0,0,92,92,0.6156039598,0.6156039598,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
0,0,14/02/2018 03:11:58,112637149,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266341969,56318574.5,118.0868324582,56318658,56318491,112637149,56318574.5,118.0868324582,56318658,56318491,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266341969,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56318574.5,118.0868324582,56318658,56318491
80,6,14/02/2018 03:14:18,53516073,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0373719499,53516073.0,0.0,53516073,53516073,53516073,53516073.0,0.0,53516073,53516073,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0373719499,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 03:15:12,6418286,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,51.2597911654,1.246438691,916898.0,2398586.51307473,6356163,39,62123,20707.6666666667,35522.1717992205,61725,107,6418034,2139344.66666667,3702359.62207297,6414461,364,0,0,0,0,92,92,0.6232193455,0.6232193455,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
