dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
445,6,14/02/2018 12:15:40,1430279,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,661.4094173235,8.3899714671,130025.363636364,137768.285307086,280597,50,1430279,238379.833333333,116960.008244556,302947,282,1166998,291749.5,13890.1404240562,310045,277047,0,0,0,0,152,112,4.8941500225,3.4958214446,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:57:30,2143,1,1,39,108,39,39,39.0,0.0,108,108,108.0,0.0,68595.4269715352,933.271115259,2143.0,0.0,2143,2143,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,466.6355576295,466.6355576295,39,108,62.0,39.8371685741,1587.0,0,0,0,0,0,0,0,0,1,93.0,39.0,108.0,0,0,0,0,0,0,1,39,1,108,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:27:24,1232,1,1,50,132,50,50,50.0,0.0,132,132,132.0,0.0,147727.272727273,1623.3766233766,1232.0,0.0,1232,1232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,811.6883116883,811.6883116883,50,132,77.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,116.0,50.0,132.0,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 12:13:03,99660942,179,361,7942,445293,313,0,44.3687150838,67.3931807641,1460,0,1233.4986149585,426.3664186058,4547.7695765709,5.4183714218,184899.706864564,2299377.06031127,44643417,0,99660942,559892.93258427,3982386.40821182,44643417,26,99547142,276519.838888889,2815164.49380599,44712767,0,0,0,0,0,3592,7232,1.7960897861,3.6222816357,0,1460,837.7726432532,661.3188772993,437342.657472445,0,0,0,1,0,0,0,0,2,839.3240740741,44.3687150838,1233.4986149585,0,0,0,0,0,0,179,7942,361,445293,8192,1281,59,20,1933365.5,2343478.1518547,5023929,32571,22462790.0,16627012.1333051,44643417,5920243
443,6,14/02/2018 12:13:48,114826144,23,22,1413,6734,362,0,61.4347826087,127.7557421186,1460,0,306.0909090909,512.5842006642,70.9507409741,0.391896814,2609685.09090909,4320791.822309,10089153,1,114826144,5219370.18181818,4905278.22547859,10100684,1177,114814425,5467353.57142857,4913738.27345181,10110596,1,0,0,0,0,472,444,0.2003028161,0.191593998,0,1460,177.1086956522,382.4420495396,146261.921256039,0,0,0,1,0,0,0,0,0,181.0444444444,61.4347826087,306.0909090909,0,0,0,0,0,0,23,1413,22,6734,8192,33232,14,20,543582.545454546,1467703.49853329,4899894,11531,9895143.72727273,441157.254838701,10089153,8591022
443,6,14/02/2018 12:14:49,53333491,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,3.1687406324,0.1124996674,10666698.2,23732080.0393428,53119824,23,53333491,13333372.75,26524491.0555993,53119824,23,0,0.0,0.0,0,0,1,0,0,0,100,20,0.0937497229,0.0187499446,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,253,180,2,20,213286.0,0.0,213286,213286,53119824.0,0.0,53119824,53119824
443,6,14/02/2018 12:13:35,118855429,30,27,6070,7020,638,0,202.3333333333,291.6302965829,1460,0,260.0,388.0130846327,110.1337996096,0.4795742229,2122418.375,3963243.29304834,10077819,1,118832492,4097672.13793103,4753785.88656638,10100688,601,118832628,4570485.69230769,4851100.02129199,10120659,1,0,0,0,0,612,672,0.2524074857,0.2271667372,0,1460,225.6896551724,337.1680931657,113682.323049002,0,0,0,1,0,0,0,0,0,229.649122807,202.3333333333,260.0,0,0,0,0,0,0,30,6070,27,7020,8192,1305,21,20,803800.545454545,1329524.18061007,3599865,22868,9999153.27272727,96668.0929501465,10077819,9831748
80,6,14/02/2018 12:13:48,115773980,16,14,539,213,528,0,33.6875,131.8174084356,213,0,15.2142857143,56.9266445273,6.4954146001,0.2591255824,3992206.20689655,4915842.96386106,10188019,46,115773980,7718265.33333333,4208376.25649849,10199668,224,111153579,8550275.30769231,3791903.93656442,10199692,1495,0,0,0,0,332,424,0.1382003106,0.1209252718,0,528,24.2580645161,100.9821659971,10197.3978494624,0,0,0,1,0,0,0,0,0,25.0666666667,33.6875,15.2142857143,0,0,0,0,0,0,16,539,14,213,8192,110,12,20,25521.0,42363.5798038834,152897,11649,10079339.7272727,66599.04071545,10188019,9900752
443,6,14/02/2018 12:13:48,115774964,19,17,1116,594,517,0,58.7368421053,160.095055828,291,0,34.9411764706,82.8518788171,14.7700326644,0.3109480561,3307856.11428571,4706125.86095405,10070381,1,115774964,6431942.44444444,4836856.12468477,10100688,21,111154394,6947149.625,4826524.69736889,10100732,1,0,0,0,0,392,484,0.164111474,0.146836582,0,517,46.2162162162,126.7603020436,16068.1741741742,0,0,0,1,0,0,0,0,0,47.5,58.7368421053,34.9411764706,0,0,0,0,0,0,19,1116,17,594,8192,980,15,20,37430.8181818182,23518.2845412593,108341,30279,10067507.7272727,7120.1898582961,10070381,10046086
53,17,14/02/2018 10:40:07,264,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,446969.696969697,7575.7575757576,264.0,0.0,264,264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3787.8787878788,3787.8787878788,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 12:15:39,5712618,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,57.5918081692,1.4004087093,816088.285714286,2126802.1268332,5638828,41,73790,24596.6666666667,42315.1916731253,73458,111,5712438,1904146.0,3297632.48073584,5711924,186,0,0,0,0,92,92,0.7002043546,0.7002043546,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
