dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
443,6,14/02/2018 10:10:40,246826,9,7,1429,4696,1100,0,158.7777777778,360.5883309876,1460,0,670.8571428571,658.7221034122,24815.0518989085,64.8229927155,16455.0666666667,21323.3960323486,63463,1,246826,30853.25,35794.5453296608,89461,958,156461,26076.8333333333,40722.9099717428,105849,1,0,0,0,0,192,152,36.4629334025,28.360059313,0,1460,360.2941176471,548.5274337608,300882.345588235,0,0,0,1,0,0,0,0,0,382.8125,158.7777777778,670.8571428571,0,0,0,0,0,0,9,1429,7,4696,8192,1026,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:26:09,29489,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,7460.4089660551,135.6437993828,9829.6666666667,15708.1132009332,27946,1,27946,27946.0,0.0,27946,27946,1,1.0,0.0,1,1,0,0,0,0,16,16,67.8218996914,67.8218996914,47,63,53.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,0,0,0,0,0,0,2,94,2,126,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:05:53,24520,2,2,94,268,47,47,47.0,0.0,134,134,134.0,0.0,14763.4584013051,163.132137031,8173.3333333333,6803.3030458251,12430,327,24193,24193.0,0.0,24193,24193,12757,12757.0,0.0,12757,12757,0,0,0,0,16,16,81.5660685155,81.5660685155,47,134,81.8,47.6518625029,2270.7,0,0,0,0,0,0,0,0,1,102.25,47.0,134.0,0,0,0,0,0,0,2,94,2,268,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 05:08:12,1294,1,1,32,156,32,32,32.0,0.0,156,156,156.0,0.0,145285.935085008,1545.5950540958,1294.0,0.0,1294,1294,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,772.7975270479,772.7975270479,32,156,73.3333333333,71.5914333795,5125.3333333333,0,0,0,0,0,0,0,0,1,110.0,32.0,156.0,0,0,0,0,0,0,1,32,1,156,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 04:38:44,2162179,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1260.3026853928,6.9374459746,154441.357142857,247709.087557161,953155,104,2162179,308882.714285714,397687.066084928,1195896,865,1972699,328783.166666667,306524.204576028,953155,188950,0,0,0,0,172,152,3.6999711865,3.2374747882,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,64240,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0
50423,6,14/02/2018 11:08:00,61,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,508196.721311476,65573.7704918033,20.3333333333,16.2583311977,33,2,61,30.5,40.3050865276,59,2,0,0.0,0.0,0,0,0,0,0,0,60,20,49180.3278688525,16393.4426229508,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,2315,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
50899,6,14/02/2018 11:59:54,22,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.0909090909,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,45454.5454545455,45454.5454545455,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 04:05:51,2172,1,1,42,138,42,42,42.0,0.0,138,138,138.0,0.0,82872.9281767956,920.8103130755,2172.0,0.0,2172,2172,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,460.4051565378,460.4051565378,42,138,74.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,111.0,42.0,138.0,0,0,0,0,0,0,1,42,1,138,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:43:01,12860,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,13919.1290824261,155.5209953344,12860.0,0.0,12860,12860,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,77.7604976672,77.7604976672,40,139,73.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 11:36:41,879665,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,901.4795405069,12.5047603349,87966.5,113436.354767528,220016,59,879605,175921.0,98244.205829148,220114,177,879606,219901.5,195.5513572782,220076,219704,0,0,0,0,132,112,6.8207783645,5.6839819704,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0
