53,17,14/02/2018 01:13:53,81640,1,1.1,45,163,45.1,45.2,45.3,0,163.1,163.2,163.3,0.1,2547.770700637,24.4977951984,81640.1,0.2,81640.2,81640.3,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,0.16,8,8.1,12.2488975992,12.2488975992.1,45.4,163.4,84.3333333333,68.1273317644,4641.3333333333,0.17,0.18,0.19,0.20,0.21,0.22,0.23,0.24,1.2,126.5,45.5,163.5,0.25,0.26,0.27,0.28,0.29,0.30,1.3,45.6,1.4,163.6,-1,-1.1,0.31,8.2,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,Benign
50065,6,14/02/2018 11:28:48,19,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,19,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0,0,0,40,0,105263.157894737,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:58:22,17535,1,1,77,155,77,77,77.0,0.0,155,155,155.0,0.0,13230.6814941545,114.0575990875,17535.0,0.0,17535,17535,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,57.0287995438,57.0287995438,77,155,103.0,45.0333209968,2028.0,0,0,0,0,0,0,0,0,1,154.5,77.0,155.0,0,0,0,0,0,0,1,77,1,155,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 05:07:14,5326336,12,7,1148,1581,677,0,95.6666666667,195.2189136391,1173,0,225.8571428571,430.0986044197,512.3597159473,3.5671801403,295907.555555556,427563.915943807,1658750,108,5326336,484212.363636364,543906.124172411,1658750,108,4935415,822569.166666667,733931.594388038,2243579,309365,0,0,0,0,252,152,2.2529558781,1.3142242622,0,1173,136.45,292.3279475989,85455.6289473685,0,0,1,1,0,0,0,1,0,143.6315789474,95.6666666667,225.8571428571,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:25:57,320,1,1,40,136,40,40,40.0,0.0,136,136,136.0,0.0,550000.0,6250.0,320.0,0.0,320,320,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3125.0,3125.0,40,136,72.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,108.0,40.0,136.0,0,0,0,0,0,0,1,40,1,136,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:57:25,12924,1,1,31,88,31,31,31.0,0.0,88,88,88.0,0.0,9207.675642216,154.7508511297,12924.0,0.0,12924,12924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,77.3754255648,77.3754255648,31,88,50.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,75.0,31.0,88.0,0,0,0,0,0,0,1,31,1,88,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 09:44:28,2374218,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1149.4310968917,6.3178697154,169587.0,251017.661333896,953164,3,2374218,339174.0,403481.533296961,1233641,3,2143404,357234.0,292576.861606655,953164,226772,0,0,0,0,168,148,3.3695305149,2.9483392005,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50821,6,14/02/2018 12:28:49,1247,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,24859.66319166,3207.6984763432,415.6666666667,708.7272630098,1234,0,1234,617.0,872.5697679842,1234,0,0,0.0,0.0,0,0,0,0,0,0,60,20,2405.7738572574,801.9246190858,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,1038,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 01:58:53,392,1,1,35,51,35,35,35.0,0.0,51,51,51.0,0.0,219387.755102041,5102.0408163265,392.0,0.0,392,392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2551.0204081633,2551.0204081633,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
5355,17,14/02/2018 01:45:32,415959,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,105.779656168,4.8081661895,415959.0,0.0,415959,415959,415959,415959.0,0.0,415959,415959,0,0.0,0.0,0,0,0,0,0,0,16,0,4.8081661895,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
