dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
0,0,14/02/2018 09:48:21,112642546,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266329207,56321273.0,28.2842712475,56321293,56321253,112642546,56321273.0,28.2842712475,56321293,56321253,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266329207,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56321273.0,28.2842712475,56321293,56321253
445,6,14/02/2018 09:49:31,196772,2,0,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,5.0820238652,10.1640477304,196772.0,0.0,196772,196772,196772,196772.0,0.0,196772,196772,0,0.0,0.0,0,0,0,0,0,0,52,0,10.1640477304,0.0,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 09:49:56,116159251,16,14,445,706,434,0,27.8125,108.3175693659,706,0,50.4285714286,188.6864367902,9.9088104485,0.2582661281,4005491.4137931,4849372.68037757,10013576,50,116159251,7743950.06666667,4177191.67430333,10109086,2282,111389264,8568404.92307692,3759408.6219231,10109231,97548,0,0,0,0,332,424,0.137741935,0.1205241931,0,706,37.1290322581,146.5227495273,21468.9161290322,0,0,0,1,0,0,0,0,0,38.3666666667,27.8125,50.4285714286,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,118335.727272727,75368.1304691723,345579,95509,10007946.1818182,18266.6355074939,10013576,9952871
443,6,14/02/2018 09:49:57,115089561,20,19,750,5557,381,0,37.5,95.7752302886,1460,0,292.4736842105,560.8594960139,54.8007998745,0.3388665285,3028672.65789474,4576070.68836809,10005298,1,115089561,6057345.31578947,4878214.71970938,10015375,19,110225543,6123641.27777778,5019386.12363779,10015456,1,0,0,0,0,412,524,0.1737777069,0.1650888216,0,1460,157.675,408.1028897101,166547.968589744,0,0,0,1,0,0,0,0,0,161.7179487179,37.5,292.4736842105,0,0,0,0,0,0,20,750,19,5557,8192,123,15,20,21443.0,37670.5870116196,135024,10005,9999060.36363636,20485.2958058835,10005298,9937295
49907,6,14/02/2018 09:51:52,1817,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1100.7154650523,1817.0,0.0,1817,1817,1817,1817.0,0.0,1817,1817,0,0.0,0.0,0,0,0,0,0,0,40,0,1100.7154650523,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 09:50:59,54345518,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0368015629,54345518.0,0.0,54345518,54345518,54345518,54345518.0,0.0,54345518,54345518,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0368015629,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6,14/02/2018 09:49:58,115695920,16,14,447,788,436,0,27.9375,108.8175652181,788,0,56.2857142857,210.601858627,10.674533726,0.2593004144,3989514.48275862,4886531.06107889,10004112,49,115695920,7713061.33333333,4141986.72818289,10015365,210,110180128,8475394.46153846,3758779.1560819,10015847,776,0,0,0,0,332,424,0.1382935543,0.1210068601,0,788,39.8387096774,159.3581075804,25395.0064516129,0,0,0,1,0,0,0,0,0,41.1666666667,27.9375,56.2857142857,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,17039.7272727273,18895.9638393542,74011,11214,9999331.27272727,15407.1411630511,10004112,9952880
80,6,14/02/2018 09:51:53,5353052,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,61.4602660314,1.494474554,764721.714285714,1996009.85393975,5290950,37,62102,20700.6666666667,35592.2260940972,61799,109,5352895,1784298.33333333,3090059.75887884,5352392,198,0,0,0,0,92,92,0.747237277,0.747237277,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:49:56,117464528,12,11,625,3896,192,0,52.0833333333,72.1065604547,1460,0,354.1818181818,571.9490918223,38.4882149273,0.1958037919,5339296.72727273,17217442.0637186,58951440,0,117464528,10678593.4545455,23680595.8134087,58951440,80,117370929,11737092.9,24697301.9246685,59045037,0,0,0,0,0,252,232,0.1021585001,0.0936452918,0,1460,188.375,411.2151465342,169097.89673913,0,0,0,1,0,0,0,0,0,196.5652173913,52.0833333333,354.1818181818,0,0,0,0,0,0,12,625,11,3896,8192,980,6,20,153183.0,84274.4003953751,212774,93592,58532269.0,592797.313153493,58951440,58113098
443,6,14/02/2018 09:49:56,117762974,11,9,875,355,517,0,79.5454545455,154.0430872427,156,0,39.4444444444,50.9536826714,10.4447090475,0.1698326674,6198051.2631579,18435743.784305,58889011,15,117762974,11776297.4,24667796.3018431,58889011,44,117607049,14700881.125,27119075.5217028,59044969,111,0,0,0,0,232,192,0.0934079671,0.0764247003,0,517,58.5714285714,116.1088159567,13481.2571428571,0,0,0,1,0,0,0,0,0,61.5,79.5454545455,39.4444444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,291389.0,191444.918365571,426761,156017,58512076.5,533065.882026321,58889011,58135142
443,6,14/02/2018 09:49:56,117719715,12,11,625,3896,192,0,52.0833333333,72.1065604547,1460,0,354.1818181818,571.9490918223,38.4047820707,0.1953793381,5350896.13636364,17259868.2141877,58951608,1,117719715,10701792.2727273,23736944.640223,58951608,204,117626601,11762660.1,24758860.2234662,59045356,1,0,0,0,0,252,232,0.101937046,0.0934422921,0,1460,188.375,411.2151465342,169097.89673913,0,0,0,1,0,0,0,0,0,196.5652173913,52.0833333333,354.1818181818,0,0,0,0,0,0,12,625,11,3896,8192,980,6,20,137324.5,62056.3982237126,181205,93444,58675804.5,390045.050249968,58951608,58400001
443,6,14/02/2018 09:52:46,346,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,222543.352601156,8670.5202312139,173.0,209.3036072312,321,25,346,173.0,209.3036072312,321,25,0,0.0,0.0,0,0,1,0,0,0,60,0,8670.5202312139,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:52:46,527,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,146110.056925996,5692.5996204934,263.5,345.7752160002,508,19,527,263.5,345.7752160002,508,19,0,0.0,0.0,0,0,1,0,0,0,60,0,5692.5996204934,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:52:46,811,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,94944.5129469791,3699.1368680641,405.5,549.4219689819,794,17,811,405.5,549.4219689819,794,17,0,0.0,0.0,0,0,1,0,0,0,60,0,3699.1368680641,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49896,6,14/02/2018 09:52:46,5,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,6200000.0,600000.0,2.5,2.1213203436,4,1,5,2.5,2.1213203436,4,1,0,0.0,0.0,0,0,0,0,0,0,60,0,600000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,980,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49900,6,14/02/2018 09:52:46,73,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,424657.534246575,54794.5205479452,24.3333333333,17.0977581376,44,13,73,36.5,10.6066017178,44,29,0,0.0,0.0,0,0,0,0,0,0,60,20,41095.8904109589,13698.6301369863,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49898,6,14/02/2018 09:52:46,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49898,6,14/02/2018 09:52:46,310194,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6.4475779673,310194.0,0.0,310194,310194,310194,310194.0,0.0,310194,310194,0,0.0,0.0,0,0,0,0,0,0,40,0,6.4475779673,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:49:56,118796341,13,12,597,3728,197,0,45.9230769231,68.9486059062,1430,0,310.6666666667,536.9063458765,36.4068452243,0.210444192,4949847.54166667,16615554.6102507,58904661,1,118796341,9899695.08333333,22886625.4646713,58904661,161,118640295,10785481.3636364,23852221.5757775,59045058,1,0,0,0,0,272,252,0.1094309799,0.1010132122,0,1430,166.3461538462,384.4025954447,147765.355384615,0,0,0,1,0,0,0,0,0,173.0,45.9230769231,310.6666666667,0,0,0,0,0,0,13,597,12,3728,8192,176,6,20,423312.0,377923.118700087,690544,156080,58896813.0,11098.7480375041,58904661,58888965
443,6,14/02/2018 09:49:56,118272859,11,9,875,355,517,0,79.5454545455,154.0430872427,156,0,39.4444444444,50.9536826714,10.3996809615,0.1691005034,6224887.31578947,18514938.0738653,58889003,18,118272859,11827285.9,24774342.6769136,58889003,233,118117275,14764659.375,27235945.2728921,59045538,18,0,0,0,0,232,192,0.0930052769,0.0760952265,0,517,58.5714285714,116.1088159567,13481.2571428571,0,0,0,1,0,0,0,0,0,61.5,79.5454545455,39.4444444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,293687.0,194638.212589409,431317,156057,58764717.5,175766.239706321,58889003,58640432
443,6,14/02/2018 09:49:57,116753232,12,12,639,3903,206,0,53.25,74.6447647802,1460,0,325.25,551.6443394731,38.9025633141,0.2055617612,5076227.47826087,16784329.9706293,58567561,1,116753232,10613930.1818182,23571542.9957581,58610389,191,116691177,10608288.8181818,23581550.7292358,58577745,1,0,0,0,0,252,252,0.1027808806,0.1027808806,0,1460,181.68,402.4406498686,161958.476666667,0,0,0,1,0,0,0,0,1,189.25,53.25,325.25,0,0,0,0,0,0,12,639,12,3903,8192,123,6,20,78094.0,22467.6108654214,93981,62207,58267401.0,424490.342881908,58567561,57967241
443,6,14/02/2018 09:52:47,191,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,403141.361256545,15706.8062827225,95.5,102.5304832721,168,23,191,95.5,102.5304832721,168,23,0,0.0,0.0,0,0,1,0,0,0,60,0,15706.8062827225,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:52:47,681,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,113069.016152717,4405.2863436123,340.5,454.669660303,662,19,681,340.5,454.669660303,662,19,0,0.0,0.0,0,0,1,0,0,0,60,0,4405.2863436123,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 09:52:47,811,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,94944.5129469791,3699.1368680641,405.5,550.8361825443,795,16,811,405.5,550.8361825443,795,16,0,0.0,0.0,0,0,1,0,0,0,60,0,3699.1368680641,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49905,6,14/02/2018 09:52:47,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49897,6,14/02/2018 09:52:47,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
