dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
53,17,14/02/2018 01:40:42,1336,1,1,45,86,45,45,45.0,0.0,86,86,86.0,0.0,98053.8922155689,1497.005988024,1336.0,0.0,1336,1336,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,748.502994012,748.502994012,45,86,58.6666666667,23.6713610368,560.3333333333,0,0,0,0,0,0,0,0,1,88.0,45.0,86.0,0,0,0,0,0,0,1,45,1,86,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
51095,6,14/02/2018 11:25:53,39,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.0512820513,39.0,0.0,39,39,39,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0,0,0,40,0,51282.0512820513,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 01:00:10,246,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,479674.796747967,8130.081300813,246.0,0.0,246,246,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4065.0406504065,4065.0406504065,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 10:40:47,12703,1,1,40,101,40,40,40.0,0.0,101,101,101.0,0.0,11099.7402188459,157.4431236716,12703.0,0.0,12703,12703,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,78.7215618358,78.7215618358,40,101,60.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,90.5,40.0,101.0,0,0,0,0,0,0,1,40,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
10106,6,14/02/2018 12:11:43,146,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13698.6301369863,146.0,0.0,146,146,146,146.0,0.0,146,146,0,0.0,0.0,0,0,0,0,0,0,40,0,13698.6301369863,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 10:40:47,736,1,1,52,118,52,52,52.0,0.0,118,118,118.0,0.0,230978.260869565,2717.3913043478,736.0,0.0,736,736,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1358.6956521739,1358.6956521739,52,118,74.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,111.0,52.0,118.0,0,0,0,0,0,0,1,52,1,118,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:42:34,314,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,305732.484076433,6369.4267515924,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3184.7133757962,3184.7133757962,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:48:33,915,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,142076.50273224,2185.7923497268,915.0,0.0,915,915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1092.8961748634,1092.8961748634,51,79,60.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 01:00:13,47672,2,2,74,192,37,37,37.0,0.0,96,96,96.0,0.0,5579.7952676624,83.9066957543,15890.6666666667,26123.1130674224,46051,383,47289,47289.0,0.0,47289,47289,46434,46434.0,0.0,46434,46434,0,0,0,0,16,16,41.9533478772,41.9533478772,37,96,60.6,32.3156308928,1044.3,0,0,0,0,0,0,0,0,1,75.75,37.0,96.0,0,0,0,0,0,0,2,74,2,192,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 11:57:47,2629487,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,1037.8450245238,6.0848370804,175299.133333333,243949.092105553,953148,4,2629487,328685.875,378876.931842155,1238986,4,2404032,400672.0,281425.927995983,953148,225727,0,0,0,0,192,152,3.4227208577,2.6621162227,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,1,1,0,0,0,1,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 10:40:42,18825,1,1,33,89,33,33,33.0,0.0,89,89,89.0,0.0,6480.7436918991,106.2416998672,18825.0,0.0,18825,18825,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,53.1208499336,53.1208499336,33,89,51.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,77.5,33.0,89.0,0,0,0,0,0,0,1,33,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53101,6,14/02/2018 03:19:58,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.6862745098,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.8431372549,19607.8431372549,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 03:17:57,20789,1,1,38,209,38,38,38.0,0.0,209,209,209.0,0.0,11881.2833710135,96.2047236519,20789.0,0.0,20789,20789,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,48.102361826,48.102361826,38,209,95.0,98.7268960314,9747.0,0,0,0,0,0,0,0,0,1,142.5,38.0,209.0,0,0,0,0,0,0,1,38,1,209,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 03:07:06,59343,1,1,43,101,43,43,43.0,0.0,101,101,101.0,0.0,2426.5709519236,33.7023743323,59343.0,0.0,59343,59343,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,16.8511871661,16.8511871661,43,101,62.3333333333,33.486315613,1121.3333333333,0,0,0,0,0,0,0,0,1,93.5,43.0,101.0,0,0,0,0,0,0,1,43,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 03:07:37,463,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,215982.721382289,4319.6544276458,463.0,0.0,463,463,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2159.8272138229,2159.8272138229,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53112,6,14/02/2018 03:18:03,4958436,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4033529928,4958436.0,0.0,4958436,4958436,4958436,4958436.0,0.0,4958436,4958436,0,0.0,0.0,0,0,0,0,0,0,40,0,0.4033529928,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 09:59:21,37069,1,1,34,91,34,34,34.0,0.0,91,91,91.0,0.0,3372.089886428,53.9534381828,37069.0,0.0,37069,37069,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,26.9767190914,26.9767190914,34,91,53.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,79.5,34.0,91.0,0,0,0,0,0,0,1,34,1,91,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:07:40,155873,2,2,96,198,48,48,48.0,0.0,99,99,99.0,0.0,1886.1509049034,25.6619170735,51957.6666666667,56189.4840813949,111613,35,44225,44225.0,0.0,44225,44225,35,35.0,0.0,35,35,0,0,0,0,16,16,12.8309585368,12.8309585368,48,99,68.4,27.9338504328,780.3,0,0,0,0,0,0,0,0,1,85.5,48.0,99.0,0,0,0,0,0,0,2,96,2,198,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 04:18:21,2401528,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1136.3598508949,6.2460233651,171537.714285714,251197.128846107,953125,4,2401528,343075.428571429,405311.538606151,1241020,4,2169459,361576.5,290496.111637832,953125,230779,0,0,0,0,168,148,3.3312124614,2.9148109037,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 11:00:28,5721601,12,7,1148,1581,677,0,95.6666666667,195.2189136391,1173,0,225.8571428571,430.0986044197,476.9644020965,3.3207488603,317866.722222222,440134.22286373,1743310,3,5721601,520145.545454545,560785.158275317,1743310,3,5036846,839474.333333333,729310.370646042,2252839,314945,0,0,0,0,252,152,2.0973150697,1.2234337906,0,1173,136.45,292.3279475989,85455.6289473685,0,0,1,1,0,0,0,1,0,143.6315789474,95.6666666667,225.8571428571,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 10:57:41,1143147,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,2387.2695287658,13.1216720159,81653.3571428571,251390.33789419,953118,4,1143147,163306.714285714,383335.081937337,1032368,4,1125941,187656.833333333,375867.981484678,953118,17508,0,0,0,0,172,152,6.9982250752,6.1234469408,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 11:25:43,401,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,274314.21446384,4987.5311720698,401.0,0.0,401,401,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2493.7655860349,2493.7655860349,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 11:39:48,18741537,6,7,86,57,43,0,14.3333333333,22.2051045183,19,0,8.1428571429,10.1559271927,7.6301105934,0.6936464176,1561794.75,2381714.53989306,6211751,3,18741537,3748307.4,5122000.68027839,12510542,3,12529704,2088284.0,2320678.47660136,6014325,164051,0,0,0,0,144,176,0.3201445004,0.3735019172,0,43,10.2142857143,15.981617187,255.4120879121,0,0,0,1,0,0,0,0,1,11.0,14.3333333333,8.1428571429,0,0,0,0,0,0,6,86,7,57,8192,63957,2,20,6515461.0,0.0,6515461,6515461,6113038.0,139601.263382535,6211751,6014325
51581,6,14/02/2018 12:42:24,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.5294117647,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.7647058824,29411.7647058824,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 01:27:13,24038,2,2,100,264,50,50,50.0,0.0,132,132,132.0,0.0,15142.6907396622,166.4031949413,8012.6666666667,12134.7438923668,22020,696,23342,23342.0,0.0,23342,23342,22716,22716.0,0.0,22716,22716,0,0,0,0,16,16,83.2015974707,83.2015974707,50,132,82.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,103.5,50.0,132.0,0,0,0,0,0,0,2,100,2,264,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 12:01:45,1010,1,1,52,112,52,52,52.0,0.0,112,112,112.0,0.0,162376.237623762,1980.198019802,1010.0,0.0,1010,1010,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,990.099009901,990.099009901,52,112,72.0,34.6410161514,1200.0,0,0,0,0,0,0,0,0,1,108.0,52.0,112.0,0,0,0,0,0,0,1,52,1,112,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 10:45:58,14393306,11,12,1214,1619,661,0,110.3636363636,193.8278992959,1173,0,134.9166666667,337.0029561061,196.8276086119,1.597965054,654241.181818182,1451219.21319813,5862829,4,14393306,1439330.6,2023957.61878346,6025367,4,14173545,1288504.09090909,1880959.99583109,5862829,80296,0,0,0,0,244,288,0.7642441563,0.8337208978,0,1173,118.0416666667,267.270662221,71433.606884058,0,0,1,1,0,0,0,1,1,123.1739130435,110.3636363636,134.9166666667,0,0,0,0,0,0,11,1214,12,1619,8192,62872,7,20,6388546.0,0.0,6388546,6388546,5862829.0,0.0,5862829,5862829
52210,6,14/02/2018 02:08:38,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,509,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:07:41,1425,1,1,37,279,37,37,37.0,0.0,279,279,279.0,0.0,221754.385964912,1403.5087719298,1425.0,0.0,1425,1425,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,701.7543859649,701.7543859649,37,279,117.6666666667,139.7187651439,19521.3333333333,0,0,0,0,0,0,0,0,1,176.5,37.0,279.0,0,0,0,0,0,0,1,37,1,279,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 05:21:26,2259480,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1206.0297059501,6.6386956291,161391.428571429,248940.022214408,953133,4,2259480,322782.857142857,401118.152402933,1215123,4,2052139,342023.166666667,300103.427626155,953133,207630,0,0,0,0,172,152,3.5406376688,3.0980579602,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,64240,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 09:19:41,256,1,1,38,134,38,38,38.0,0.0,134,134,134.0,0.0,671875.0,7812.5,256.0,0.0,256,256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3906.25,3906.25,38,134,70.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,105.0,38.0,134.0,0,0,0,0,0,0,1,38,1,134,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 01:40:44,284,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,366197.183098591,7042.2535211268,284.0,0.0,284,284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3521.1267605634,3521.1267605634,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:36:06,31869,1,1,40,134,40,40,40.0,0.0,134,134,134.0,0.0,5459.8512661207,62.7569111048,31869.0,0.0,31869,31869,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,31.3784555524,31.3784555524,40,134,71.3333333333,54.2709253038,2945.3333333333,0,0,0,0,0,0,0,0,1,107.0,40.0,134.0,0,0,0,0,0,0,1,40,1,134,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 03:28:22,2883418,8,8,1148,1581,677,0,143.5,228.129662379,1173,0,197.625,406.1217050168,946.44619684,5.5489700071,192227.866666667,248182.020128334,989038,4,2883418,411916.857142857,416806.150459431,1314860,4,2635737,376533.857142857,299264.572362778,989038,790,0,0,0,0,168,168,2.7744850036,2.7744850036,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,0,1,0,0,0,0,1,170.5625,143.5,197.625,0,0,0,0,0,0,8,1148,8,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
