dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
53,17,14/02/2018 02:37:17,14432,1,1,33,252,33,33,33.0,0.0,252,252,252.0,0.0,19747.7827050998,138.5809312639,14432.0,0.0,14432,14432,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,69.2904656319,69.2904656319,33,252,106.0,126.4397089525,15987.0,0,0,0,0,0,0,0,0,1,159.0,33.0,252.0,0,0,0,0,0,0,1,33,1,252,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:03:16,13004,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,11073.5158412796,153.7988311289,13004.0,0.0,13004,13004,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,76.8994155644,76.8994155644,44,100,62.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
51479,6,14/02/2018 02:31:19,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.6666666667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.3333333333,20833.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,32084,62806,0,20,0.0,0.0,0,0,0.0,0.0,0,0
50595,6,14/02/2018 01:11:14,35,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85714.2857142857,17.5,12.0208152802,26,9,35,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0,0,0,40,20,57142.8571428571,28571.4285714286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,32693,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:12:17,1665,1,1,37,135,37,37,37.0,0.0,135,135,135.0,0.0,103303.303303303,1201.2012012012,1665.0,0.0,1665,1665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,600.6006006006,600.6006006006,37,135,69.6666666667,56.5803263806,3201.3333333333,0,0,0,0,0,0,0,0,1,104.5,37.0,135.0,0,0,0,0,0,0,1,37,1,135,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:43:58,97270,2,2,90,222,45,45,45.0,0.0,111,111,111.0,0.0,3207.5665672869,41.1226482986,32423.3333333333,30373.3077278938,60267,33,60267,60267.0,0.0,60267,60267,33,33.0,0.0,33,33,0,0,0,0,16,16,20.5613241493,20.5613241493,45,111,71.4,36.1496887953,1306.8,0,0,0,0,0,0,0,0,1,89.25,45.0,111.0,0,0,0,0,0,0,2,90,2,222,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 02:03:45,1239740,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,2201.2680078081,12.0993111459,88552.8571428571,249773.697267333,953655,85,1239740,177105.714285714,385849.61672553,1051751,12241,1202448,200408.0,369590.706742472,953655,30036,0,0,0,0,172,152,6.4529659445,5.6463452014,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 04:15:28,1059803,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,748.2522695256,10.3792874714,105980.3,136675.475439736,265152,67,1059729,211945.8,118428.423147486,265253,95,1059736,264934.0,195.3321956736,265226,264814,0,0,0,0,128,108,5.6614295298,4.7178579415,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:35:32,32022,1,1,30,119,30,30,30.0,0.0,119,119,119.0,0.0,4653.0510274187,62.4570607707,32022.0,0.0,32022,32022,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,31.2285303854,31.2285303854,30,119,59.6666666667,51.3841739579,2640.3333333333,0,0,0,0,0,0,0,0,1,89.5,30.0,119.0,0,0,0,0,0,0,1,30,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 03:10:54,37716,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,8590.5186127903,106.0557853431,12572.0,11801.9819945635,23467,35,23467,23467.0,0.0,23467,23467,35,35.0,0.0,35,35,0,0,0,0,16,16,53.0278926715,53.0278926715,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
