dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
80,6,14/02/2018 09:32:57,5172577,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,63.6046597276,1.5466178657,738939.571428571,1927781.8118027,5110430,37,62147,20715.6666666667,35630.3311847271,61858,102,5172427,1724142.33333333,2985878.63485279,5171938,192,0,0,0,0,92,92,0.7733089329,0.7733089329,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:31:07,155292,2,0,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,6.4394817505,12.878963501,155292.0,0.0,155292,155292,155292,155292.0,0.0,155292,155292,0,0.0,0.0,0,0,0,0,0,0,52,0,12.878963501,0.0,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:33:11,355258,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11.2594227294,118419.333333333,205051.146752056,355192,1,355258,177629.0,251203.926657208,355257,1,0,0.0,0.0,0,0,0,0,0,0,72,32,8.444567047,2.8148556823,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:33:12,1627519,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,581.2528148673,7.3731858123,147956.272727273,169783.55803027,346005,62,1627519,271253.166666667,133741.338076777,346067,76,1281447,320361.75,16548.1401447413,344778,309115,0,0,0,0,152,112,4.3010250572,3.0721607551,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,258,4,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:33:45,219482,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.224729135,73160.6666666667,126020.41791842,218676,69,219482,109741.0,154154.935152917,218745,737,0,0.0,0.0,0,0,0,0,0,0,72,32,13.6685468512,4.5561822837,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:33:45,151744,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.3601855757,50581.3333333333,87490.7937804506,151607,67,151744,75872.0,107200.216455005,151674,70,0,0.0,0.0,0,0,0,0,0,0,72,32,19.7701391818,6.5900463939,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0
0,0,14/02/2018 09:30:57,112638456,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266338878,56319228.0,14.1421356237,56319238,56319218,112638456,56319228.0,14.1421356237,56319238,56319218,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266338878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56319228.0,14.1421356237,56319238,56319218
80,6,14/02/2018 09:33:02,54840764,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0364692221,54840764.0,0.0,54840764,54840764,54840764,54840764.0,0.0,54840764,54840764,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0364692221,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
445,6,14/02/2018 09:31:59,60982262,3,1,1,0,1,0,0.3333333333,0.5773502692,0,0,0.0,0.0,0.016398211,0.065592844,20327420.6666667,34948598.9106052,60682215,35,60982227,30491113.5,42696665.2042827,60682215,300012,0,0.0,0.0,0,0,0,0,0,0,72,20,0.049194633,0.016398211,0,1,0.4,0.5477225575,0.3,0,0,0,0,1,0,0,0,0,0.5,0.3333333333,0.0,0,0,0,0,0,0,3,1,1,0,252,252,0,20,300012.0,0.0,300012,300012,60682215.0,0.0,60682215,60682215
80,6,14/02/2018 09:33:57,5943900,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,55.3508639109,1.3459176635,849128.571428571,2219291.88577617,5881744,38,62156,20718.6666666667,35626.0004678231,61856,108,5943746,1981248.66666667,3431042.25006197,5943075,326,0,0,0,0,92,92,0.6729588317,0.6729588317,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0
