dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
80,6,14/02/2018 10:41:22,115698677,17,15,745,501,369,0,43.8235294118,121.6420133497,251,0,33.4,88.1425793003,10.769353914,0.2765805179,3732215.38709677,4806635.69459731,10004171,29,115698677,7231167.3125,4402106.86106116,10015378,11216,110509842,7893560.14285714,4218217.46884992,10023822,107,0,0,0,0,352,444,0.1469334001,0.1296471177,0,369,37.7575757576,104.2610996198,10870.3768939394,0,0,0,1,0,0,0,0,0,38.9375,43.8235294118,33.4,0,0,0,0,0,0,17,745,15,501,8192,62,13,20,55549.6363636364,146607.03832509,497586,11189,9990795.45454545,43666.7416974605,10004171,9859137
50378,6,14/02/2018 10:43:18,97,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,319587.628865979,41237.1134020619,32.3333333333,34.3122912866,69,1,97,48.5,67.1751442127,96,1,0,0.0,0.0,0,0,0,0,0,0,60,20,30927.8350515464,10309.2783505155,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,982,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,6,14/02/2018 10:41:22,117113606,26,21,1910,6731,568,0,73.4615384615,169.5033287624,1460,0,320.5238095238,508.7104892812,73.7830581359,0.4013197237,2545947.95652174,4298977.89177099,10014338,10,117113606,4684544.24,4936833.96677932,10030962,36,111659926,5582996.3,5047155.47883588,10035562,11,0,0,0,0,532,564,0.2220066557,0.179313068,0,1460,180.0208333333,375.7604765365,141195.93572695,0,0,0,1,0,0,0,0,0,183.8510638298,73.4615384615,320.5238095238,0,0,0,0,0,0,26,1910,21,6731,8192,1049,17,20,140405.916666667,425476.81654895,1491466,16597,9619058.25,1317804.23419222,10014338,5436838
443,6,14/02/2018 10:41:24,115235308,21,21,367,7407,199,0,17.4761904762,50.0176159444,1460,0,352.7142857143,582.543315373,67.4619622659,0.3644716253,2810617.26829268,4462272.24025782,10014638,12,115235308,5761765.4,4937081.09760086,10046599,18,110562652,5528132.6,5121995.90096109,10047012,20,0,0,0,0,432,564,0.1822358127,0.1822358127,0,1460,180.7906976744,437.8157667623,191682.645625692,0,0,0,1,0,0,0,0,1,185.0952380952,17.4761904762,352.7142857143,0,0,0,0,0,0,21,367,21,7407,8192,1129,14,20,56921.0909090909,82370.915473187,305278,31934,9994230.90909091,62037.3343486881,10014638,9807440
80,6,14/02/2018 10:41:23,115527026,16,14,427,393,416,0,26.6875,103.8176084936,393,0,28.0714285714,105.0336680716,7.097906251,0.259679497,3983690.55172414,4875286.59954501,10014644,34,115527026,7701801.73333333,4129235.29501307,10030960,278,110277571,8482890.07692308,3749370.32744701,10025799,11427,0,0,0,0,332,424,0.1384957317,0.1211837653,0,416,26.4516129032,100.9662777729,10194.1892473118,0,0,0,1,0,0,0,0,0,27.3333333333,26.6875,28.0714285714,0,0,0,0,0,0,16,427,14,393,8192,119,12,20,33063.6363636364,66944.3238598654,234743,11155,9992044.63636364,44957.4561274829,10014644,9857054
80,6,14/02/2018 10:41:23,115526958,33,55,351,59152,340,0,10.6363636364,59.128471453,1430,0,1075.4909090909,616.0799873732,515.0572734721,0.7617269729,1327896.06896552,3350336.06033349,10014635,0,115526958,3610217.4375,4823771.80658361,10109110,27,111494738,2064717.37037037,4106681.34622689,10109189,0,0,0,0,0,672,1244,0.2856476148,0.476079358,0,1430,668.5730337079,710.6886367147,505078.338355465,0,0,0,1,0,0,0,0,1,676.1704545455,10.6363636364,1075.4909090909,0,0,0,0,0,0,33,351,55,59152,8192,172,12,20,121808.818181818,90543.9285980216,394809,94457,10014077.3636364,1554.3068083701,10014635,10009395
80,6,14/02/2018 10:41:23,115526889,16,14,572,213,561,0,35.75,140.0673647452,213,0,15.2142857143,56.9266445273,6.7949548957,0.2596798049,3983685.82758621,4881843.50593471,10003497,21,115526889,7701792.6,4143087.91136585,10015380,278,110182344,8475564.92307692,3758485.30821239,10016514,1850,0,0,0,0,332,424,0.138495896,0.121183909,0,561,25.3225806452,106.4930004262,11340.7591397849,0,0,0,1,0,0,0,0,0,26.1666666667,35.75,15.2142857143,0,0,0,0,0,0,16,572,14,213,8192,110,12,20,20764.5454545454,28787.6235224919,107556,11816,9995801.90909091,24620.8011870226,10003497,9921575
443,6,14/02/2018 10:41:19,119877715,46,52,11443,43282,999,0,248.7608695652,407.1422456741,1460,0,832.3461538462,649.5842074234,456.5068661844,0.817499733,1235852.73195876,3200048.37910155,10014331,0,119877715,2663949.22222222,4304989.87031954,10030972,15,114423806,2243604.03921569,4127999.19772226,10031241,0,0,0,0,0,932,1184,0.3837243644,0.4337753685,0,1460,552.7777777778,619.4201626267,383681.337868481,0,0,0,1,0,0,0,0,1,558.4183673469,248.7608695652,832.3461538462,0,0,0,0,0,0,46,11443,52,43282,8192,1655,26,20,369965.083333333,1223520.98559842,4255166,16641,9619843.25,1317900.7909121,10014331,5437340
443,6,14/02/2018 10:41:19,119877703,33,26,7793,9754,999,0,236.1515151515,400.7195965707,1460,0,375.1538461538,484.2575093735,146.3741760217,0.4921682558,2066856.94827586,3941543.44390085,10014385,9,119877703,3746178.21875,4710333.18250494,10030989,14,114439068,4577562.72,4944977.71140731,10031759,15,0,0,0,0,672,664,0.2752805499,0.216887706,0,1460,292.45,438.9708852938,192695.438135593,0,0,0,1,0,0,0,0,0,297.406779661,236.1515151515,375.1538461538,0,0,0,0,0,0,33,7793,26,9754,8192,1416,22,20,369993.583333333,1223469.83425788,4255032,16553,9619813.83333333,1322597.39323141,10014385,5421932
80,6,14/02/2018 10:41:23,115527191,16,14,634,213,623,0,39.625,155.5672951919,213,0,15.2142857143,56.9266445273,7.331607327,0.2596791261,3983696.24137931,4882840.09314837,10016117,26,115527191,7701812.73333333,4148156.96774093,10030953,318,110246675,8480513.46153846,3760694.6487278,10028188,1893,0,0,0,0,332,424,0.1384955339,0.1211835922,0,623,27.3225806452,116.9567974644,13678.8924731183,0,0,0,1,0,0,0,0,0,28.2333333333,39.625,15.2142857143,0,0,0,0,0,0,16,634,14,213,8192,110,12,20,22116.6363636364,28404.5062737331,107443,11566,10000120.9090909,26613.1614786916,10016117,9921571
