dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
22,6,14/02/2018 02:56:59,403600,23,20,1960,2665,640,0,85.2173913043,136.0557895336,976,0,133.25,268.7712537496,11459.3657086224,106.5411298315,9609.5238095238,15672.8680617144,48905,2,403542,18342.8181818182,18661.5030544456,48905,245,403577,21240.8947368421,29853.3717393953,92565,8,0,0,0,0,744,648,56.9871159564,49.5540138751,0,976,105.1136363636,205.49172064,42226.8472515856,0,0,0,1,0,0,0,0,0,107.5581395349,85.2173913043,133.25,0,0,0,0,0,0,23,1960,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:56:59,405447,25,20,1912,2665,640,0,76.48,131.9814128328,976,0,133.25,268.7712537496,11288.7751050076,110.9886125684,9214.7045454546,15716.7458102549,49042,4,405395,16891.4583333333,18900.2643390283,49042,13,405443,21339.1052631579,29763.9478786272,92612,12,0,0,0,0,808,648,61.6603403158,49.3282722526,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,76.48,133.25,0,0,0,0,0,0,25,1912,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:56:59,368916,25,22,1912,2665,640,0,76.48,131.9814128328,976,0,121.1363636364,258.6415602914,12406.6183087749,127.4002754014,8019.9130434783,15480.817598027,58905,4,368872,15369.6666666667,19208.0867224258,58905,245,368904,17566.8571428571,29978.1209689429,91949,7,0,0,0,0,808,712,67.7661039369,59.6341714645,0,976,95.3541666667,198.6917306081,39478.4038120567,0,0,0,1,0,0,0,0,0,97.3829787234,76.48,121.1363636364,0,0,0,0,0,0,25,1912,22,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:43:23,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:43:23,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:43:24,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:43:24,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:00,356348,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12933.9858789722,123.4748055272,8287.1627906977,19326.1843509811,94335,2,356231,16963.380952381,29192.0637579397,95362,183,356345,16968.8095238095,33998.1830303019,130845,13,0,0,0,0,712,712,61.7374027636,61.7374027636,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:00,361276,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12713.2718475625,121.7905424108,8401.7674418605,20921.5166410965,91421,3,361233,17201.5714285714,27634.0991775947,91421,103,361273,17203.4761904762,33279.7177536394,128632,7,0,0,0,0,712,712,60.8952712054,60.8952712054,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:00,299725,21,22,1976,2665,640,0,94.0952380952,139.9406676995,976,0,121.1363636364,258.6415602914,15484.1938443573,143.4648427725,7136.3095238095,16192.5570322702,74944,4,299098,14954.9,21251.6124017375,74944,429,299703,14271.5714285714,28362.2692860981,88085,11,0,0,0,0,680,712,70.0642255401,73.4006172325,0,976,105.4772727273,205.4893748893,42225.883192389,0,0,0,1,0,0,0,0,1,107.9302325581,94.0952380952,121.1363636364,0,0,0,0,0,0,21,1976,22,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
