dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
443,6,14/02/2018 02:36:56,91687529,25,33,1877,17963,517,0,75.08,124.5193826947,1430,0,544.3333333333,644.8993461515,216.3871162893,0.6325833037,1608553.14035088,8743508.43856997,58018216,0,91687529,3820313.70833333,13342122.5317311,58155300,36,58937395,1841793.59375,10268807.3856957,58115080,0,0,0,0,0,512,672,0.2726652171,0.3599180866,0,1430,336.2711864407,540.2415114624,291860.890707189,0,0,0,1,0,0,0,0,1,342.0689655172,75.08,544.3333333333,0,0,0,0,0,0,25,1877,33,17963,8192,184,14,20,537240.0,539543.687248771,918755,155725,45306524.5,17977046.5200028,58018216,32594833
53,17,14/02/2018 01:59:09,13157,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,7144.4858250361,152.0103367029,13157.0,0.0,13157,13157,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,76.0051683514,76.0051683514,31,63,41.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:50:34,346,1,1,29,61,29,29,29.0,0.0,61,61,61.0,0.0,260115.606936416,5780.3468208093,346.0,0.0,346,346,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2890.1734104046,2890.1734104046,29,61,39.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,59.5,29.0,61.0,0,0,0,0,0,0,1,29,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 02:52:07,992,1,1,42,70,42,42,42.0,0.0,70,70,70.0,0.0,112903.225806452,2016.1290322581,992.0,0.0,992,992,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1008.064516129,1008.064516129,42,70,51.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,77.0,42.0,70.0,0,0,0,0,0,0,1,42,1,70,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 09:24:22,1305,1,1,38,77,38,38,38.0,0.0,77,77,77.0,0.0,88122.6053639847,1532.5670498084,1305.0,0.0,1305,1305,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,766.2835249042,766.2835249042,38,77,51.0,22.5166604984,507.0,0,0,0,0,0,0,0,0,1,76.5,38.0,77.0,0,0,0,0,0,0,1,38,1,77,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 01:54:09,31866,2,2,84,208,42,42,42.0,0.0,104,104,104.0,0.0,9163.3716186531,125.5256386117,10622.0,18057.2694225899,31472,45,31472,31472.0,0.0,31472,31472,349,349.0,0.0,349,349,0,0,0,0,16,16,62.7628193058,62.7628193058,42,104,66.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,83.5,42.0,104.0,0,0,0,0,0,0,2,84,2,208,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 11:06:04,2441920,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1117.5632289346,6.1427073778,174422.857142857,251742.544734117,953293,3,2441920,348845.714285714,406552.778925736,1248479,3,2206549,367758.166666667,287884.793497966,953293,237080,0,0,0,0,168,148,3.2761106015,2.8665967763,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 12:49:27,2342916,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1163.080537245,6.4022781867,167351.142857143,250266.455785354,953185,96,2342916,334702.285714286,400326.087314127,1222625,205,2127796,354632.666666667,293944.09371897,953185,222745,0,0,0,0,172,152,3.4145483662,2.9877298204,0,1173,170.3125,319.402717323,102018.095833333,0,0,1,1,0,0,0,1,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0
53,17,14/02/2018 09:46:42,386,1,1,33,65,33,33,33.0,0.0,65,65,65.0,0.0,253886.010362694,5181.3471502591,386.0,0.0,386,386,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2590.6735751295,2590.6735751295,33,65,43.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,65.5,33.0,65.0,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0
3389,6,14/02/2018 01:22:23,2541510,9,9,1171,1600,661,0,130.1111111111,210.791629604,1173,0,177.7777777778,384.5298355712,1090.2967133712,7.0824037678,149500.588235294,246397.824310367,953165,3,2541510,317688.75,379671.174817198,1180454,3,2376522,297065.25,302896.105363232,953165,7483,0,0,0,0,192,204,3.5412018839,3.5412018839,0,1173,145.8421052632,295.4325008747,87280.3625730994,0,0,0,1,0,0,0,0,1,153.9444444444,130.1111111111,177.7777777778,0,0,0,0,0,0,9,1171,9,1600,8192,62872,6,20,0.0,0.0,0,0,0.0,0.0,0,0
