dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
22,6,14/02/2018 02:57:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:26,414474,21,21,1944,2665,640,0,92.5714285714,139.8186580641,976,0,126.9047619048,263.5746392887,11120.1185116557,101.333256127,10109.1219512195,33088.4375463659,194257,3,414433,20721.65,45621.0065110534,194257,332,414463,20723.15,49369.7217365536,200987,7,0,0,0,0,680,680,50.6666280635,50.6666280635,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,1,109.7380952381,92.5714285714,126.9047619048,0,0,0,0,0,0,21,1944,21,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:26,328128,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,14046.3477667252,134.0940120928,7630.8837209302,21844.0171826666,127861,4,327607,15600.3333333333,30638.2749536153,127861,60,328118,15624.6666666667,38912.051516636,165086,22,0,0,0,0,712,712,67.0470060464,67.0470060464,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:27,396007,22,20,1928,2665,640,0,87.6363636364,137.7805520365,976,0,133.25,268.7712537496,11598.2798283869,106.0587312851,9658.7073170732,22243.4478557663,118530,5,395956,18855.0476190476,31150.840235018,118530,201,395999,20842.0526315789,42022.071773816,158158,13,0,0,0,0,712,648,55.5545735303,50.5041577548,0,976,106.8139534884,207.2870399796,42967.9169435216,0,0,0,1,0,0,0,0,0,109.3571428571,87.6363636364,133.25,0,0,0,0,0,0,22,1928,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:27,401170,23,20,1928,2665,640,0,83.8260869565,135.8473917085,976,0,133.25,268.7712537496,11449.0116409502,107.1864795473,9551.6666666667,17271.9299720486,67200,2,400791,18217.7727272727,23817.0304912698,67200,331,401147,21113.0,32369.8712539917,106195,7,0,0,0,0,744,648,57.3323030137,49.8541765336,0,976,104.3863636364,205.4944367389,42227.9635306554,0,0,0,1,0,0,0,0,0,106.8139534884,83.8260869565,133.25,0,0,0,0,0,0,23,1928,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:27,402699,22,20,1976,2665,640,0,89.8181818182,138.0336868351,976,0,133.25,268.7712537496,11524.7368381844,104.296260979,9821.9268292683,23269.4080837806,126322,4,400230,19058.5714285714,32562.4377781692,126322,206,402695,21194.4736842105,42965.6944425413,164672,14,0,0,0,0,712,648,54.6313747985,49.6648861805,0,976,107.9302325581,207.2684474355,42960.2093023256,0,0,0,1,0,0,0,0,0,110.5,89.8181818182,133.25,0,0,0,0,0,0,22,1976,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 03:11:27,402438,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11373.1804650654,104.3639020172,9815.5609756098,22164.2337686742,118294,3,399033,19001.5714285714,31529.1700201122,118294,213,402430,21180.5263157895,41422.1332507264,155123,12,0,0,0,0,712,648,54.6668058185,49.6970961987,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,0,0,0,0,0,0,22,1912,20,2665,26883,230,16,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
22,6,14/02/2018 02:57:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0,0,0,0,0,0.0,0,0
